region,timeslice,year,commodity,comm_usage,month,day,hour,supply
R1,0,2040,electricity,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,60.00000000000
R1,0,2045,electricity,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,60.00000000000
R1,1,2040,electricity,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,30.00000000000
R1,1,2045,electricity,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,30.00000000000
R1,2,2040,electricity,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,30.00000000000
R1,2,2045,electricity,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,30.00000000000
R1,3,2040,electricity,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,60.00000000000
R1,3,2045,electricity,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,60.00000000000
R1,4,2040,electricity,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,60.00000000000
R1,4,2045,electricity,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,60.00000000000
R1,5,2040,electricity,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,60.00000000000
R1,5,2045,electricity,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,60.00000000000
