asset,year,region,technology,installed,capacity
1,2040,R1,solarPV,2020,6.75000000000
1,2045,R1,solarPV,2020,6.75000000000
1,2049,R1,solarPV,2020,6.75000000000
2,2040,R1,solarPV,2025,9.15000000000
2,2045,R1,solarPV,2025,9.15000000000
2,2049,R1,solarPV,2025,9.15000000000
2,2050,R1,solarPV,2025,9.15000000000
2,2054,R1,solarPV,2025,9.15000000000
3,2040,R1,solarPV,2030,6.00000000000
3,2045,R1,solarPV,2030,6.00000000000
3,2049,R1,solarPV,2030,6.00000000000
3,2050,R1,solarPV,2030,6.00000000000
3,2054,R1,solarPV,2030,6.00000000000
3,2055,R1,solarPV,2030,6.00000000000
3,2059,R1,solarPV,2030,6.00000000000
4,2040,R1,solarPV,2035,9.19000000000
4,2045,R1,solarPV,2035,9.19000000000
4,2049,R1,solarPV,2035,9.19000000000
4,2050,R1,solarPV,2035,9.19000000000
4,2054,R1,solarPV,2035,9.19000000000
4,2055,R1,solarPV,2035,9.19000000000
4,2059,R1,solarPV,2035,9.19000000000
4,2060,R1,solarPV,2035,9.19000000000
4,2064,R1,solarPV,2035,9.19000000000
5,2045,R1,solarPV,2040,6.00000000000
5,2049,R1,solarPV,2040,6.00000000000
5,2050,R1,solarPV,2040,6.00000000000
5,2054,R1,solarPV,2040,6.00000000000
5,2055,R1,solarPV,2040,6.00000000000
5,2059,R1,solarPV,2040,6.00000000000
5,2060,R1,solarPV,2040,6.00000000000
5,2064,R1,solarPV,2040,6.00000000000
5,2065,R1,solarPV,2040,6.00000000000
5,2069,R1,solarPV,2040,6.00000000000
6,2040,R1,windturbine,2020,10.00000000000
6,2045,R1,windturbine,2020,10.00000000000
6,2049,R1,windturbine,2020,10.00000000000
8,2040,R2,solarPV,2025,9.15000000000
8,2045,R2,solarPV,2025,9.15000000000
8,2049,R2,solarPV,2025,9.15000000000
8,2050,R2,solarPV,2025,9.15000000000
8,2054,R2,solarPV,2025,9.15000000000
9,2040,R2,solarPV,2030,6.00000000000
9,2045,R2,solarPV,2030,6.00000000000
9,2049,R2,solarPV,2030,6.00000000000
9,2050,R2,solarPV,2030,6.00000000000
9,2054,R2,solarPV,2030,6.00000000000
9,2055,R2,solarPV,2030,6.00000000000
9,2059,R2,solarPV,2030,6.00000000000
10,2040,R2,solarPV,2035,9.19000000000
10,2045,R2,solarPV,2035,9.19000000000
10,2049,R2,solarPV,2035,9.19000000000
10,2050,R2,solarPV,2035,9.19000000000
10,2054,R2,solarPV,2035,9.19000000000
10,2055,R2,solarPV,2035,9.19000000000
10,2059,R2,solarPV,2035,9.19000000000
10,2060,R2,solarPV,2035,9.19000000000
10,2064,R2,solarPV,2035,9.19000000000
11,2045,R2,solarPV,2040,6.00000000000
11,2049,R2,solarPV,2040,6.00000000000
11,2050,R2,solarPV,2040,6.00000000000
11,2054,R2,solarPV,2040,6.00000000000
11,2055,R2,solarPV,2040,6.00000000000
11,2059,R2,solarPV,2040,6.00000000000
11,2060,R2,solarPV,2040,6.00000000000
11,2064,R2,solarPV,2040,6.00000000000
11,2065,R2,solarPV,2040,6.00000000000
11,2069,R2,solarPV,2040,6.00000000000
12,2040,R2,windturbine,2020,16.75000000000
12,2045,R2,windturbine,2020,16.75000000000
12,2049,R2,windturbine,2020,16.75000000000
