asset,year,region,installed,technology,capacity
0,2030,R1,2020,gassupply1,7.50000000000
1,2032,R1,2030,gassupply1,3.08710000000
1,2035,R1,2030,gassupply1,3.08710000000
1,2040,R1,2030,gassupply1,3.08710000000
1,2045,R1,2030,gassupply1,3.08710000000
1,2050,R1,2030,gassupply1,3.08710000000
1,2066,R1,2030,gassupply1,3.08710000000
2,2030,R2,2020,gassupply1,7.50000000000
3,2032,R2,2030,gassupply1,3.08710000000
3,2035,R2,2030,gassupply1,3.08710000000
3,2040,R2,2030,gassupply1,3.08710000000
3,2045,R2,2030,gassupply1,3.08710000000
3,2050,R2,2030,gassupply1,3.08710000000
3,2066,R2,2030,gassupply1,3.08710000000
