asset,year,region,technology,installed,capacity
0,2020,R1,gasboiler,2020,10.00000000000
0,2025,R1,gasboiler,2020,5.00000000000
1,2025,R1,heatpump,2020,19.00000000000
1,2030,R1,heatpump,2020,19.00000000000
1,2034,R1,heatpump,2020,19.00000000000
2,2030,R1,heatpump,2025,11.00000000000
2,2034,R1,heatpump,2025,11.00000000000
2,2035,R1,heatpump,2025,11.00000000000
2,2039,R1,heatpump,2025,11.00000000000
3,2035,R1,heatpump,2030,25.00000000000
3,2039,R1,heatpump,2030,25.00000000000
3,2040,R1,heatpump,2030,25.00000000000
3,2044,R1,heatpump,2030,25.00000000000
4,2040,R1,heatpump,2035,17.00000000000
4,2044,R1,heatpump,2035,17.00000000000
4,2045,R1,heatpump,2035,17.00000000000
4,2049,R1,heatpump,2035,17.00000000000
5,2045,R1,heatpump,2040,31.00000000000
5,2049,R1,heatpump,2040,31.00000000000
5,2050,R1,heatpump,2040,31.00000000000
5,2054,R1,heatpump,2040,31.00000000000
6,2050,R1,heatpump,2045,23.00000000000
6,2054,R1,heatpump,2045,23.00000000000
6,2055,R1,heatpump,2045,23.00000000000
6,2059,R1,heatpump,2045,23.00000000000
7,2055,R1,heatpump,2050,31.00000000000
7,2059,R1,heatpump,2050,31.00000000000
7,2060,R1,heatpump,2050,31.00000000000
7,2064,R1,heatpump,2050,31.00000000000
