asset,year,region,installed,technology,capacity
5,2038,R1,2028,gas_stove,21.46670000000
5,2039,R1,2028,gas_stove,21.46670000000
7,2038,R1,2028,heatpump,43.60000000000
7,2039,R1,2028,heatpump,43.60000000000
9,2038,R1,2030,gas_stove,8.26670000000
9,2039,R1,2030,gas_stove,8.26670000000
9,2040,R1,2030,gas_stove,8.26670000000
9,2041,R1,2030,gas_stove,8.26670000000
11,2038,R1,2030,heatpump,7.20000000000
11,2039,R1,2030,heatpump,7.20000000000
11,2040,R1,2030,heatpump,7.20000000000
11,2041,R1,2030,heatpump,7.20000000000
13,2038,R1,2032,gas_stove,10.26670000000
13,2039,R1,2032,gas_stove,10.26670000000
13,2040,R1,2032,gas_stove,10.26670000000
13,2041,R1,2032,gas_stove,10.26670000000
13,2042,R1,2032,gas_stove,10.26670000000
13,2043,R1,2032,gas_stove,10.26670000000
15,2038,R1,2032,heatpump,9.20000000000
15,2039,R1,2032,heatpump,9.20000000000
15,2040,R1,2032,heatpump,9.20000000000
15,2041,R1,2032,heatpump,9.20000000000
15,2042,R1,2032,heatpump,9.20000000000
15,2043,R1,2032,heatpump,9.20000000000
17,2038,R1,2034,gas_stove,4.26670000000
17,2039,R1,2034,gas_stove,4.26670000000
17,2040,R1,2034,gas_stove,4.26670000000
17,2041,R1,2034,gas_stove,4.26670000000
17,2042,R1,2034,gas_stove,4.26670000000
17,2043,R1,2034,gas_stove,4.26670000000
17,2044,R1,2034,gas_stove,4.26670000000
17,2045,R1,2034,gas_stove,4.26670000000
19,2038,R1,2034,heatpump,3.20000000000
19,2039,R1,2034,heatpump,3.20000000000
19,2040,R1,2034,heatpump,3.20000000000
19,2041,R1,2034,heatpump,3.20000000000
19,2042,R1,2034,heatpump,3.20000000000
19,2043,R1,2034,heatpump,3.20000000000
19,2044,R1,2034,heatpump,3.20000000000
19,2045,R1,2034,heatpump,3.20000000000
21,2038,R1,2036,gas_stove,23.60000000000
21,2039,R1,2036,gas_stove,23.60000000000
21,2040,R1,2036,gas_stove,23.60000000000
21,2041,R1,2036,gas_stove,23.60000000000
21,2042,R1,2036,gas_stove,23.60000000000
21,2043,R1,2036,gas_stove,23.60000000000
21,2044,R1,2036,gas_stove,23.60000000000
21,2045,R1,2036,gas_stove,23.60000000000
