,timeslice,asset,year,commodity,region,technology,installed,comm_usage,month,day,hour,supply
0,0,0,2030,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,1.10000000000
1,0,0,2035,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,1.10000000000
2,0,1,2030,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,1.54330000000
3,0,1,2035,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,1.54330000000
4,0,2,2035,electricity,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,1.68610000000
5,1,0,2030,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,1.10000000000
6,1,0,2035,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,1.10000000000
7,1,1,2030,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,1.54330000000
8,1,1,2035,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,1.54330000000
9,1,2,2035,electricity,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,1.68610000000
10,2,0,2030,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,1.10000000000
11,2,0,2035,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,1.10000000000
12,2,1,2030,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,1.54330000000
13,2,1,2035,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,1.54330000000
14,2,2,2035,electricity,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,1.68610000000
15,3,0,2030,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,1.10000000000
16,3,0,2035,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,1.10000000000
17,3,1,2030,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,1.54330000000
18,3,1,2035,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,1.54330000000
19,3,2,2035,electricity,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,1.68610000000
20,4,0,2030,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,1.10000000000
21,4,0,2035,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,1.10000000000
22,4,1,2030,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,1.54330000000
23,4,1,2035,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,1.54330000000
24,4,2,2035,electricity,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,1.68610000000
25,5,0,2030,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,1.10000000000
26,5,0,2035,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,1.10000000000
27,5,1,2030,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,1.54330000000
28,5,1,2035,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,1.54330000000
29,5,2,2035,electricity,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,1.68610000000
